node_id,type,name,source,label
32182,effect/phenotype,Abnormal proportion of memory T cells,HPO,EffectPhenotype
32163,effect/phenotype,Molluscum contagiosum,HPO,EffectPhenotype
32186,effect/phenotype,Anal neoplasm,HPO,EffectPhenotype
32190,effect/phenotype,Abnormal meniscus morphology,HPO,EffectPhenotype
32195,effect/phenotype,Abnormal S wave,HPO,EffectPhenotype
31035,effect/phenotype,Chronic infection,HPO,EffectPhenotype
33384,effect/phenotype,Elevated urinary collagen degradation products,HPO,EffectPhenotype
32211,effect/phenotype,Increased urinary epithelial cell count,HPO,EffectPhenotype
200043,effect/phenotype,Verrucae,HPO,EffectPhenotype
25090,effect/phenotype,Abnormal large intestinal mucosa morphology,HPO,EffectPhenotype
32223,effect/phenotype,Blood group,HPO,EffectPhenotype
32226,effect/phenotype,Abnormal sebaceous gland morphology,HPO,EffectPhenotype
3453,effect/phenotype,Antineutrophil antibody positivity,HPO,EffectPhenotype
32236,effect/phenotype,Increased circulating immature neutrophil count,HPO,EffectPhenotype
30389,effect/phenotype,Abnormal circulating thromboxane concentration,HPO,EffectPhenotype
31692,effect/phenotype,Severe cytomegalovirus infection,HPO,EffectPhenotype
20071,effect/phenotype,Viremia,HPO,EffectPhenotype
32252,effect/phenotype,Granuloma,HPO,EffectPhenotype
32256,effect/phenotype,Histoplasmosis,HPO,EffectPhenotype
32265,effect/phenotype,CSF autoimmune antibody positivity,HPO,EffectPhenotype
32207,effect/phenotype,Abnormal cerebrospinal fluid metabolite concentration,HPO,EffectPhenotype
32123,effect/phenotype,Ultra-low vision,HPO,EffectPhenotype
32290,effect/phenotype,Monoclonal elevation of IgG,HPO,EffectPhenotype
32292,effect/phenotype,Monoclonal elevation of IgG light chain,HPO,EffectPhenotype
32296,effect/phenotype,Increased circulating IgG subclass,HPO,EffectPhenotype
30156,effect/phenotype,Bence Jones Proteinuria,HPO,EffectPhenotype
32304,effect/phenotype,Abnormal mannose-binding protein level,HPO,EffectPhenotype
32314,effect/phenotype,Abnormal areolar morphology,HPO,EffectPhenotype
32316,effect/phenotype,Family history,HPO,EffectPhenotype
32319,effect/phenotype,Health status,HPO,EffectPhenotype
2140,effect/phenotype,Ischemic stroke,HPO,EffectPhenotype
3261,effect/phenotype,Increased circulating IgA level,HPO,EffectPhenotype
3212,effect/phenotype,Increased circulating IgE level,HPO,EffectPhenotype
12309,effect/phenotype,Cutaneous amyloidosis,HPO,EffectPhenotype
33099,effect/phenotype,Increased serine family amino acid in urine,HPO,EffectPhenotype
33095,effect/phenotype,Increased sulfur amino acid level in urine,HPO,EffectPhenotype
33089,effect/phenotype,Branched-chain aminoaciduria,HPO,EffectPhenotype
32341,effect/phenotype,Reduced forced vital capacity,HPO,EffectPhenotype
32342,effect/phenotype,Reduced forced expiratory volume in one second,HPO,EffectPhenotype
32359,effect/phenotype,Decreased forced expiratory flow 25-75%,HPO,EffectPhenotype
32224,effect/phenotype,ABO blood group,HPO,EffectPhenotype
32373,effect/phenotype,Duffy blood group,HPO,EffectPhenotype
32382,effect/phenotype,Uniparental disomy,HPO,EffectPhenotype
32391,effect/phenotype,Subcortical heterotopia,HPO,EffectPhenotype
32398,effect/phenotype,Dysgyria,HPO,EffectPhenotype
12650,effect/phenotype,Perisylvian polymicrogyria,HPO,EffectPhenotype
25646,effect/phenotype,Bilateral polymicrogyria,HPO,EffectPhenotype
32409,effect/phenotype,Subcortical band heterotopia,HPO,EffectPhenotype
32418,effect/phenotype,Abnormal HDL subfraction concentration,HPO,EffectPhenotype
32419,effect/phenotype,Abnormal HDL2a concentration,HPO,EffectPhenotype
32422,effect/phenotype,Abnormal HDL2b concentration,HPO,EffectPhenotype
32425,effect/phenotype,Abnormal HDL3a concentration,HPO,EffectPhenotype
32426,effect/phenotype,Abnormal HDL3b concentration,HPO,EffectPhenotype
32427,effect/phenotype,Abnormal HDL3c concentration,HPO,EffectPhenotype
2097,effect/phenotype,Emphysema,HPO,EffectPhenotype
40327,effect/phenotype,Abnormal morphology of the olfactory bulb,HPO,EffectPhenotype
32467,effect/phenotype,Past obstetric history,HPO,EffectPhenotype
32483,effect/phenotype,Abnormal fecal test result,HPO,EffectPhenotype
32485,effect/phenotype,Abnormal fecal osmolality,HPO,EffectPhenotype
32488,effect/phenotype,Abnormal fecal pH,HPO,EffectPhenotype
32495,effect/phenotype,Abnormal terminal:vellus ratio,HPO,EffectPhenotype
7089,effect/phenotype,Facial-lingual fasciculations,HPO,EffectPhenotype
32516,effect/phenotype,Invasive dermatophyte infection,HPO,EffectPhenotype
33303,effect/phenotype,Elevated urinary monocarboxylic acid level,HPO,EffectPhenotype
500183,effect/phenotype,Abnormal CSF carboxylic acid concentration,HPO,EffectPhenotype
410175,effect/phenotype,Hyperketonemia,HPO,EffectPhenotype
32552,effect/phenotype,Abnormal pulse,HPO,EffectPhenotype
12868,effect/phenotype,Abnormal sperm tail morphology,HPO,EffectPhenotype
32325,effect/phenotype,Lacunar stroke,HPO,EffectPhenotype
32644,effect/phenotype,Renal interstitial deposits,HPO,EffectPhenotype
40047,effect/phenotype,Abnormal right hemidiaphragm morphology,HPO,EffectPhenotype
32950,effect/phenotype,Abnormal renal tubular lumen morphology,HPO,EffectPhenotype
32623,effect/phenotype,Renal intratubular casts,HPO,EffectPhenotype
32628,effect/phenotype,Renal intratubular crystals,HPO,EffectPhenotype
32641,effect/phenotype,Renal interstitial granulomas,HPO,EffectPhenotype
1763,effect/phenotype,Pes planus,HPO,EffectPhenotype
11172,effect/phenotype,Complex febrile seizure,HPO,EffectPhenotype
31475,effect/phenotype,Status epilepticus without prominent motor symptoms,HPO,EffectPhenotype
32658,effect/phenotype,Status epilepticus with prominent motor symptoms,HPO,EffectPhenotype
32660,effect/phenotype,Convulsive status epilepticus,HPO,EffectPhenotype
7334,effect/phenotype,Bilateral tonic-clonic seizure with focal onset,HPO,EffectPhenotype
32667,effect/phenotype,Myoclonic status epilepticus,HPO,EffectPhenotype
32671,effect/phenotype,Non-convulsive status epilepticus without coma,HPO,EffectPhenotype
32674,effect/phenotype,Cutaneous wound,HPO,EffectPhenotype
32682,effect/phenotype,Focal aware non-motor seizure,HPO,EffectPhenotype
32685,effect/phenotype,Focal cognitive seizure with auditory agnosia,HPO,EffectPhenotype
32681,effect/phenotype,Focal aware cognitive seizure,HPO,EffectPhenotype
32687,effect/phenotype,Focal cognitive seizure with memory impairment,HPO,EffectPhenotype
32689,effect/phenotype,Focal cognitive seizure with dissociation,HPO,EffectPhenotype
32691,effect/phenotype,Focal cognitive seizure with dyscalculia/acalculia,HPO,EffectPhenotype
12008,effect/phenotype,Focal cognitive seizure with illusion,HPO,EffectPhenotype
32692,effect/phenotype,Focal cognitive seizure with forced thinking,HPO,EffectPhenotype
32700,effect/phenotype,Focal cognitive seizure with left-right confusion,HPO,EffectPhenotype
32694,effect/phenotype,Focal cognitive seizure with dyslexia/alexia,HPO,EffectPhenotype
32701,effect/phenotype,Focal cognitive seizure with anomia,HPO,EffectPhenotype
32699,effect/phenotype,Focal cognitive seizure with dysgraphia/agraphia,HPO,EffectPhenotype
32696,effect/phenotype,Focal cognitive seizure with receptive dysphasia/aphasia,HPO,EffectPhenotype
2384,effect/phenotype,Focal impaired awareness seizure,HPO,EffectPhenotype
11175,effect/phenotype,Focal motor seizure with version,HPO,EffectPhenotype
32712,effect/phenotype,Focal impaired awareness motor seizure,HPO,EffectPhenotype
32715,effect/phenotype,Focal bilateral motor seizure,HPO,EffectPhenotype
32718,effect/phenotype,Focal motor seizure with dystonia,HPO,EffectPhenotype
32720,effect/phenotype,Focal motor seizure with dysarthria/anarthria,HPO,EffectPhenotype
11174,effect/phenotype,Focal hyperkinetic seizure,HPO,EffectPhenotype
32721,effect/phenotype,Focal motor seizure with paresis/paralysis,HPO,EffectPhenotype
32736,effect/phenotype,Focal emotional seizure with anger,HPO,EffectPhenotype
32734,effect/phenotype,Focal aware emotional seizure,HPO,EffectPhenotype
32739,effect/phenotype,Focal emotional seizure with fear/anxiety/panic,HPO,EffectPhenotype
32737,effect/phenotype,Focal emotional seizure with paranoia,HPO,EffectPhenotype
32729,effect/phenotype,Focal emotional seizure with pleasure,HPO,EffectPhenotype
10820,effect/phenotype,Focal emotional seizure with crying,HPO,EffectPhenotype
32727,effect/phenotype,Focal emotional seizure with agitation,HPO,EffectPhenotype
10821,effect/phenotype,Focal emotional seizure with laughing,HPO,EffectPhenotype
32716,effect/phenotype,Focal impaired awareness non-motor seizure,HPO,EffectPhenotype
32746,effect/phenotype,Focal impaired awareness emotional seizure,HPO,EffectPhenotype
6813,effect/phenotype,Focal hemiclonic seizure,HPO,EffectPhenotype
32711,effect/phenotype,Focal aware clonic seizure,HPO,EffectPhenotype
32740,effect/phenotype,Focal aware autonomic seizure,HPO,EffectPhenotype
32762,effect/phenotype,Focal autonomic seizure with pallor/flushing,HPO,EffectPhenotype
32763,effect/phenotype,Focal autonomic seizure with pupillary dilation/constriction,HPO,EffectPhenotype
32766,effect/phenotype,Focal autonomic seizure with hypoventilation/hyperventilation/altered respiration,HPO,EffectPhenotype
32764,effect/phenotype,Focal autonomic seizure with erection,HPO,EffectPhenotype
32755,effect/phenotype,Focal impaired awareness autonomic seizure,HPO,EffectPhenotype
32767,effect/phenotype,Focal autonomic seizure with piloerection,HPO,EffectPhenotype
32765,effect/phenotype,Focal autonomic seizure with urge to urinate/defecate,HPO,EffectPhenotype
32771,effect/phenotype,Focal autonomic seizure with lacrimation,HPO,EffectPhenotype
11159,effect/phenotype,Focal autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena,HPO,EffectPhenotype
32773,effect/phenotype,Focal autonomic seizure with palpitations/tachycardia/bradycardia/asystole,HPO,EffectPhenotype
11173,effect/phenotype,Focal behavior arrest seizure,HPO,EffectPhenotype
32756,effect/phenotype,Focal impaired awareness cognitive seizure,HPO,EffectPhenotype
32754,effect/phenotype,Focal aware sensory seizure,HPO,EffectPhenotype
11161,effect/phenotype,Focal sensory seizure with olfactory features,HPO,EffectPhenotype
32693,effect/phenotype,Focal cognitive seizure with neglect,HPO,EffectPhenotype
32725,effect/phenotype,Focal impaired awareness clonic seizure,HPO,EffectPhenotype
32759,effect/phenotype,Focal sensory seizure with vestibular features,HPO,EffectPhenotype
32787,effect/phenotype,Focal impaired awareness sensory seizure,HPO,EffectPhenotype
11165,effect/phenotype,Focal sensory seizure with visual features,HPO,EffectPhenotype
32807,effect/phenotype,Neonatal seizure,HPO,EffectPhenotype
32808,effect/phenotype,Neonatal seizure with electrographic correlate,HPO,EffectPhenotype
32809,effect/phenotype,Neonatal electro-clinical seizure,HPO,EffectPhenotype
32813,effect/phenotype,Neonatal electro-clinical motor seizure,HPO,EffectPhenotype
32815,effect/phenotype,Neonatal electro-clinical myoclonic seizure,HPO,EffectPhenotype
32814,effect/phenotype,Neonatal electro-clinical clonic seizure,HPO,EffectPhenotype
32812,effect/phenotype,Neonatal electro-clinical non-motor seizure,HPO,EffectPhenotype
32821,effect/phenotype,Neonatal electro-clinical tonic seizure,HPO,EffectPhenotype
32825,effect/phenotype,Neonatal electro-clinical sequential motor seizure,HPO,EffectPhenotype
32829,effect/phenotype,Neonatal electro-clinical motor seizure with automatism,HPO,EffectPhenotype
32833,effect/phenotype,Neonatal epileptic spasm,HPO,EffectPhenotype
32843,effect/phenotype,Focal-onset epileptic spasm,HPO,EffectPhenotype
7332,effect/phenotype,Focal hemifacial clonic seizure,HPO,EffectPhenotype
32673,effect/phenotype,Focal non-convulsive status epilepticus without coma,HPO,EffectPhenotype
32702,effect/phenotype,Focal cognitive seizure with expressive dysphasia/aphasia,HPO,EffectPhenotype
32698,effect/phenotype,Focal cognitive seizure with conduction dysphasia/aphasia,HPO,EffectPhenotype
32760,effect/phenotype,Focal sensory seizure with hot-cold sensations,HPO,EffectPhenotype
32795,effect/phenotype,Generalized myoclonic-tonic-clonic seizure,HPO,EffectPhenotype
32846,effect/phenotype,Focal motor seizure with negative myoclonus,HPO,EffectPhenotype
11158,effect/phenotype,Focal sensory seizure with auditory features,HPO,EffectPhenotype
32867,effect/phenotype,Refractory status epilepticus,HPO,EffectPhenotype
12007,effect/phenotype,Focal cognitive seizure with hallucination,HPO,EffectPhenotype
32810,effect/phenotype,Focal sensory seizure with cephalic sensation,HPO,EffectPhenotype
11163,effect/phenotype,Focal sensory seizure with somatosensory features,HPO,EffectPhenotype
32892,effect/phenotype,Infection-related seizure,HPO,EffectPhenotype
32898,effect/phenotype,Focal automatism seizure,HPO,EffectPhenotype
32910,effect/phenotype,Focal aware automatism seizure,HPO,EffectPhenotype
32907,effect/phenotype,Focal undressing automatism seizure,HPO,EffectPhenotype
32899,effect/phenotype,Focal orofacial automatism seizure,HPO,EffectPhenotype
32900,effect/phenotype,Focal manual automatism seizure,HPO,EffectPhenotype
32901,effect/phenotype,Focal pedal automatism seizure,HPO,EffectPhenotype
32902,effect/phenotype,Focal perseverative automatism seizure,HPO,EffectPhenotype
32903,effect/phenotype,Focal vocal automatism seizure,HPO,EffectPhenotype
32904,effect/phenotype,Focal verbal automatism seizure,HPO,EffectPhenotype
32905,effect/phenotype,Focal sexual automatism seizure,HPO,EffectPhenotype
32909,effect/phenotype,Focal impaired awareness automatism seizure,HPO,EffectPhenotype
32906,effect/phenotype,Focal head nodding automatism seizure,HPO,EffectPhenotype
7881,effect/phenotype,Central corneal dystrophy,HPO,EffectPhenotype
33676,effect/phenotype,Posttraumatic stress symptom,HPO,EffectPhenotype
32936,effect/phenotype,Intrusion symptom,HPO,EffectPhenotype
32945,effect/phenotype,Renal interstitial inflammation,HPO,EffectPhenotype
32951,effect/phenotype,Renal tubular viral cytopathic changes,HPO,EffectPhenotype
32974,effect/phenotype,Abnormal cellular composition of bronchoalveolar fluid,HPO,EffectPhenotype
32984,effect/phenotype,Abnormal alveolar macrophage morphology,HPO,EffectPhenotype
32975,effect/phenotype,Abnormal bronchoalveolar fluid protein level,HPO,EffectPhenotype
32991,effect/phenotype,Abnormal pulmonary fissure morphology,HPO,EffectPhenotype
32993,effect/phenotype,Abnormal pulmonary fissure count,HPO,EffectPhenotype
32996,effect/phenotype,Abnormal cystatin C level,HPO,EffectPhenotype
32999,effect/phenotype,Increased fecal porphyrin,HPO,EffectPhenotype
33012,effect/phenotype,Abnormal salivary metabolite concentration,HPO,EffectPhenotype
33013,effect/phenotype,Abnormal salivary cortisol level,HPO,EffectPhenotype
410245,effect/phenotype,Decreased circulating IgD,HPO,EffectPhenotype
33042,effect/phenotype,Abnormal chorion morphology,HPO,EffectPhenotype
2376,effect/phenotype,Developmental regression,HPO,EffectPhenotype
33152,effect/phenotype,Abnormal pharynx physiology,HPO,EffectPhenotype
40148,effect/phenotype,Cortical myoclonus,HPO,EffectPhenotype
33051,effect/phenotype,Impaired executive functioning,HPO,EffectPhenotype
33076,effect/phenotype,Abnormal circulating free T4 level,HPO,EffectPhenotype
33080,effect/phenotype,Abnormal TSH response to thyrotrophin-releasing hormone stimulation test,HPO,EffectPhenotype
33084,effect/phenotype,Abnormal antral follicle count,HPO,EffectPhenotype
32323,effect/phenotype,Periodic fever,HPO,EffectPhenotype
40224,effect/phenotype,Abnormality of fibrinolysis,HPO,EffectPhenotype
3112,effect/phenotype,Abnormal circulating amino acid concentration,HPO,EffectPhenotype
12191,effect/phenotype,B-cell lymphoma,HPO,EffectPhenotype
33147,effect/phenotype,Abnormal circulating short-chain fatty-acid concentration,HPO,EffectPhenotype
33386,effect/phenotype,Abnormal circulating collagen degradation product concentration,HPO,EffectPhenotype
33161,effect/phenotype,Abnormal urinary purine level,HPO,EffectPhenotype
32572,effect/phenotype,Abnormal urinary nucleobase concentration,HPO,EffectPhenotype
33170,effect/phenotype,Abnormal skinfold thickness measurement,HPO,EffectPhenotype
33171,effect/phenotype,Abnormal triceps skinfold thickness,HPO,EffectPhenotype
33198,effect/phenotype,Triggered by viral infection,HPO,EffectPhenotype
31903,effect/phenotype,Abnormal circulating selenium concentration,HPO,EffectPhenotype
33184,effect/phenotype,Triggered by infection,HPO,EffectPhenotype
12391,effect/phenotype,Hyporeflexia of upper limbs,HPO,EffectPhenotype
7350,effect/phenotype,Hyperreflexia in upper limbs,HPO,EffectPhenotype
11031,effect/phenotype,Abnormality of iron homeostasis,HPO,EffectPhenotype
33215,effect/phenotype,Obliterative abnormality of the renal glomerulus,HPO,EffectPhenotype
33216,effect/phenotype,Glomerular hyalinosis,HPO,EffectPhenotype
31394,effect/phenotype,Abnormal CD4:CD8 ratio,HPO,EffectPhenotype
33223,effect/phenotype,Abnormal glomerular parietal epithelial cell morphology,HPO,EffectPhenotype
12046,effect/phenotype,Areflexia of upper limbs,HPO,EffectPhenotype
20133,effect/phenotype,Podocyte hypertrophy,HPO,EffectPhenotype
33245,effect/phenotype,Abnormal alveolar type II pneumocyte morphology,HPO,EffectPhenotype
41055,effect/phenotype,Fractured humerus,HPO,EffectPhenotype
12530,effect/phenotype,Abnormal number of dense granules,HPO,EffectPhenotype
33267,effect/phenotype,Abnormal glomerular capillary lumen morphology,HPO,EffectPhenotype
33272,effect/phenotype,Abnormal glomerular endothelial cell morphology,HPO,EffectPhenotype
100819,effect/phenotype,Intestinal fistula,HPO,EffectPhenotype
33603,effect/phenotype,Glomerular subepithelial deposits,HPO,EffectPhenotype
33285,effect/phenotype,Thickened glomerular basement membranes with no electron dense deposits,HPO,EffectPhenotype
33298,effect/phenotype,Abnormal circulating complement factor H related protein 1 concentration,HPO,EffectPhenotype
3607,effect/phenotype,4-hydroxyphenylacetic aciduria,HPO,EffectPhenotype
33305,effect/phenotype,Abnormal circulating fetuin A concentration,HPO,EffectPhenotype
2576,effect/phenotype,Intussusception,HPO,EffectPhenotype
33312,effect/phenotype,Abnormal Bowman space morphology,HPO,EffectPhenotype
33316,effect/phenotype,Glomerular crescent formation,HPO,EffectPhenotype
33329,effect/phenotype,Abnormal postural reflex,HPO,EffectPhenotype
33334,effect/phenotype,Abnormal embryonic development,HPO,EffectPhenotype
33335,effect/phenotype,Abnormal preimplantation embryonic development,HPO,EffectPhenotype
31515,effect/phenotype,Abnormal meiosis,HPO,EffectPhenotype
4890,effect/phenotype,Elevated pulmonary artery pressure,HPO,EffectPhenotype
25015,effect/phenotype,Abnormal vascular morphology,HPO,EffectPhenotype
33364,effect/phenotype,Lipoid pneumonia,HPO,EffectPhenotype
30250,effect/phenotype,Pulmonary granulomatosis,HPO,EffectPhenotype
33372,effect/phenotype,Abnormal KCO,HPO,EffectPhenotype
100662,effect/phenotype,Chondritis,HPO,EffectPhenotype
12071,effect/phenotype,Abnormal circulating acetylcarnitine concentration,HPO,EffectPhenotype
33388,effect/phenotype,Abnormal bronchial artery morphology,HPO,EffectPhenotype
33405,effect/phenotype,Abnormal circulating organic amino compound concentration,HPO,EffectPhenotype
2304,effect/phenotype,Akinesia,HPO,EffectPhenotype
2375,effect/phenotype,Hypokinesia,HPO,EffectPhenotype
33417,effect/phenotype,Elevated circulating hydroxybutyric acid concentration,HPO,EffectPhenotype
2092,effect/phenotype,Pulmonary arterial hypertension,HPO,EffectPhenotype
33435,effect/phenotype,Abnormal circulating keto acid concentration,HPO,EffectPhenotype
33450,effect/phenotype,Abnormal circulating prealbumin concentration,HPO,EffectPhenotype
33456,effect/phenotype,Elevated urine keto acid level,HPO,EffectPhenotype
25201,effect/phenotype,Abnormal circulating apolipoprotein concentration,HPO,EffectPhenotype
33467,effect/phenotype,Low 10-minute APGAR score,HPO,EffectPhenotype
6467,effect/phenotype,Limited shoulder movement,HPO,EffectPhenotype
33486,effect/phenotype,Abnormal glomerular basement membrane texture,HPO,EffectPhenotype
25363,effect/phenotype,Glomerular endocapillary hypercellularity,HPO,EffectPhenotype
33488,effect/phenotype,Glomerular endocapillary leukocyte hypercellularity,HPO,EffectPhenotype
33495,effect/phenotype,Segmental glomerulosclerosis,HPO,EffectPhenotype
33499,effect/phenotype,Glomerular basement membrane electron dense deposits,HPO,EffectPhenotype
33502,effect/phenotype,Abnormal esterified to free carnitine ratio,HPO,EffectPhenotype
33511,effect/phenotype,Drug addiction,HPO,EffectPhenotype
33512,effect/phenotype,Stimulant addiction,HPO,EffectPhenotype
33515,effect/phenotype,Opioid addiction,HPO,EffectPhenotype
33524,effect/phenotype,Abnormal sperm axoneme morphology,HPO,EffectPhenotype
10505,effect/phenotype,Limitation of movement at ankles,HPO,EffectPhenotype
33528,effect/phenotype,Abnormal cardiac output,HPO,EffectPhenotype
33529,effect/phenotype,Abnormal cardiac index,HPO,EffectPhenotype
33544,effect/phenotype,Mesangial fibril deposition,HPO,EffectPhenotype
32230,effect/phenotype,Cytoplasmic antineutrophil antibody positivity,HPO,EffectPhenotype
32229,effect/phenotype,Perinuclear antineutrophil antibody positivity,HPO,EffectPhenotype
33563,effect/phenotype,Anti-tissue transglutaminase antibody positivity,HPO,EffectPhenotype
33566,effect/phenotype,Abnormal ventricular axis,HPO,EffectPhenotype
33558,effect/phenotype,Anti-histone antibody positivity,HPO,EffectPhenotype
33584,effect/phenotype,Nonspecific interstitial pneumonia,HPO,EffectPhenotype
33598,effect/phenotype,Fibrillar glomerular subepithelial deposits,HPO,EffectPhenotype
33606,effect/phenotype,Bone marrow maturation arrest,HPO,EffectPhenotype
33608,effect/phenotype,Pulmonary nodule,HPO,EffectPhenotype
33610,effect/phenotype,Subsolid pulmonary nodule,HPO,EffectPhenotype
33614,effect/phenotype,Tracheal bronchus,HPO,EffectPhenotype
33613,effect/phenotype,Perifissural pulmonary nodule,HPO,EffectPhenotype
33623,effect/phenotype,Birth history,HPO,EffectPhenotype
10473,effect/phenotype,Porphyrinuria,HPO,EffectPhenotype
33632,effect/phenotype,Abnormal alveolar volume,HPO,EffectPhenotype
33553,effect/phenotype,Septic embolism,HPO,EffectPhenotype
100750,effect/phenotype,Atelectasis,HPO,EffectPhenotype
31006,effect/phenotype,Acroparesthesia,HPO,EffectPhenotype
33665,effect/phenotype,Diminished health-related quality of life,HPO,EffectPhenotype
33688,effect/phenotype,Long term memory impairment,HPO,EffectPhenotype
33690,effect/phenotype,Retrograde memory impairment,HPO,EffectPhenotype
33697,effect/phenotype,Vesicular eruption,HPO,EffectPhenotype
410170,effect/phenotype,Hippocampal atrophy,HPO,EffectPhenotype
33723,effect/phenotype,Abnormal cerebral venous sinus morphology,HPO,EffectPhenotype
12102,effect/phenotype,Abnormal mitochondrial number,HPO,EffectPhenotype
7387,effect/phenotype,Hypoplastic sweat glands,HPO,EffectPhenotype
40045,effect/phenotype,Abnormal hemidiaphragm morphology,HPO,EffectPhenotype
10764,effect/phenotype,Short eyelashes,HPO,EffectPhenotype
11021,effect/phenotype,Abnormality of circulating enzyme level,HPO,EffectPhenotype
12176,effect/phenotype,Abnormal natural killer cell morphology,HPO,EffectPhenotype
10722,effect/phenotype,Asymmetry of the ears,HPO,EffectPhenotype
12780,effect/phenotype,Neoplasm of the ear,HPO,EffectPhenotype
413,effect/phenotype,Atresia of the external auditory canal,HPO,EffectPhenotype
40120,effect/phenotype,Abnormality of the reflex of the tensor tympani muscle,HPO,EffectPhenotype
40115,effect/phenotype,Abnormality of the Eustachian tube,HPO,EffectPhenotype
4454,effect/phenotype,Abnormal middle ear reflexes,HPO,EffectPhenotype
100727,effect/phenotype,Histiocytosis,HPO,EffectPhenotype
40145,effect/phenotype,Dicarboxylic acidemia,HPO,EffectPhenotype
11225,effect/phenotype,Epiblepharon,HPO,EffectPhenotype
30349,effect/phenotype,Decreased circulating androgen level,HPO,EffectPhenotype
40173,effect/phenotype,Abnormality of the tongue muscle,HPO,EffectPhenotype
40176,effect/phenotype,Abnormal circulating phospholipid concentration,HPO,EffectPhenotype
40177,effect/phenotype,Abnormal level of platelet-activating factor,HPO,EffectPhenotype
11703,effect/phenotype,Sinus tachycardia,HPO,EffectPhenotype
2607,effect/phenotype,Bowel incontinence,HPO,EffectPhenotype
100806,effect/phenotype,Sepsis,HPO,EffectPhenotype
100568,effect/phenotype,Neoplasm of the endocrine system,HPO,EffectPhenotype
40195,effect/phenotype,Decreased head circumference,HPO,EffectPhenotype
40200,effect/phenotype,Motor impersistence,HPO,EffectPhenotype
40203,effect/phenotype,Abnormal CSF neopterin level,HPO,EffectPhenotype
40207,effect/phenotype,Abnormal CSF biopterin level,HPO,EffectPhenotype
40214,effect/phenotype,Abnormal insulin level,HPO,EffectPhenotype
40215,effect/phenotype,Abnormal circulating insulin level,HPO,EffectPhenotype
40089,effect/phenotype,Abnormal natural killer cell count,HPO,EffectPhenotype
32312,effect/phenotype,Decreased circulating globulin level,HPO,EffectPhenotype
40231,effect/phenotype,Abnormal onset of bleeding,HPO,EffectPhenotype
8357,effect/phenotype,Reduced factor XIII activity,HPO,EffectPhenotype
8264,effect/phenotype,Neutrophil inclusion bodies,HPO,EffectPhenotype
5400,effect/phenotype,Reduction of neutrophil motility,HPO,EffectPhenotype
40252,effect/phenotype,Abnormal size of the clitoris,HPO,EffectPhenotype
40256,effect/phenotype,Aplastic/Hypoplastic nasopharyngeal adenoids,HPO,EffectPhenotype
40260,effect/phenotype,Decreased size of nasopharyngeal adenoids,HPO,EffectPhenotype
40257,effect/phenotype,Abnormal size of nasopharyngeal adenoids,HPO,EffectPhenotype
40265,effect/phenotype,Upper limb muscle hypertrophy,HPO,EffectPhenotype
1952,effect/phenotype,Glucose intolerance,HPO,EffectPhenotype
40273,effect/phenotype,Adenocarcinoma of the intestines,HPO,EffectPhenotype
40275,effect/phenotype,Adenocarcinoma of the large intestine,HPO,EffectPhenotype
40279,effect/phenotype,Frequency,HPO,EffectPhenotype
40307,effect/phenotype,Male sexual dysfunction,HPO,EffectPhenotype
7204,effect/phenotype,Diffuse white matter abnormalities,HPO,EffectPhenotype
12551,effect/phenotype,Absent neutrophil specific granules,HPO,EffectPhenotype
410310,effect/phenotype,Abnormality of neutrophil morphology in CSF,HPO,EffectPhenotype
31982,effect/phenotype,Abnormal putamen morphology,HPO,EffectPhenotype
41245,effect/phenotype,Fractured shoulder bone,HPO,EffectPhenotype
32138,effect/phenotype,Decreased circulating IgG4 level,HPO,EffectPhenotype
41058,effect/phenotype,Chronic decreased circulating IgG4,HPO,EffectPhenotype
41247,effect/phenotype,Fractured tarsal bone,HPO,EffectPhenotype
8348,effect/phenotype,Decreased circulating IgG2 level,HPO,EffectPhenotype
41117,effect/phenotype,Fractured lower limb segment,HPO,EffectPhenotype
41063,effect/phenotype,Chronic decreased cirulating IgG2,HPO,EffectPhenotype
32136,effect/phenotype,Decreased circulating IgG1 level,HPO,EffectPhenotype
41068,effect/phenotype,Chronic decreased circulating IgG1,HPO,EffectPhenotype
32137,effect/phenotype,Decreased circulating IgG3 level,HPO,EffectPhenotype
41166,effect/phenotype,Fractured vertebra,HPO,EffectPhenotype
41072,effect/phenotype,Chronic decreased circulating IgG3,HPO,EffectPhenotype
41076,effect/phenotype,Abnormal immunoglobulin level in body fluid,HPO,EffectPhenotype
41235,effect/phenotype,Fractured hindlimb bone,HPO,EffectPhenotype
41073,effect/phenotype,Fractured thoracic vertebra,HPO,EffectPhenotype
41168,effect/phenotype,Fractured lumbar vertebra,HPO,EffectPhenotype
41143,effect/phenotype,Fractured tibia,HPO,EffectPhenotype
41189,effect/phenotype,Fractured epiphysis of femur,HPO,EffectPhenotype
41144,effect/phenotype,Fractured clavicle bone,HPO,EffectPhenotype
41147,effect/phenotype,Fractured epiphysis,HPO,EffectPhenotype
41226,effect/phenotype,Fractured distal tarsal bone,HPO,EffectPhenotype
41234,effect/phenotype,Fractured bone of jaw,HPO,EffectPhenotype
41218,effect/phenotype,Fractured distal phalanx,HPO,EffectPhenotype
41241,effect/phenotype,Fractured phalanx of manus,HPO,EffectPhenotype
